customer_id,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid
220272556,2023-08-19,,39,month,Yes
219493644,2023-08-19,,39,month,Yes
148996798,2023-08-19,,39,month,Yes
218947678,2023-08-19,,39,month,Yes
119465934,2023-08-19,,39,month,Yes
219195061,2023-08-19,,39,month,Yes
219637590,2023-08-19,2023-08-25,39,month,Yes
218878930,2023-08-20,,39,month,Yes
134622358,2023-08-20,,39,month,Yes
219237524,2023-08-20,,39,month,Yes
147320092,2023-08-20,,39,month,Yes
219953886,2023-08-20,,39,month,Yes
207013932,2023-08-20,2023-08-20,39,month,No
205274562,2023-08-21,,39,month,Yes
152698255,2023-08-21,,39,month,Yes
209361492,2023-08-21,,39,month,Yes
205530810,2023-08-21,,39,month,Yes
220343801,2023-08-21,,39,month,Yes
150441222,2023-08-21,,39,month,Yes
214640803,2023-08-21,,39,month,Yes
219569853,2023-08-21,,39,month,Yes
220197494,2023-08-21,,39,month,Yes
220323698,2023-08-21,,39,month,Yes
215180470,2023-08-21,2023-08-21,39,month,Yes
177323966,2023-08-21,2023-08-28,39,month,Yes
214682826,2023-08-21,2023-08-22,39,month,Yes
220414820,2023-08-22,,39,month,Yes
214682826,2023-08-22,,39,month,Yes
206147500,2023-08-22,,39,month,Yes
220402308,2023-08-22,,39,month,Yes
220205806,2023-08-22,,39,month,Yes
152792045,2023-08-22,,39,month,Yes
220381016,2023-08-22,,39,month,Yes
220385078,2023-08-22,,39,month,Yes
220414853,2023-08-22,,39,month,Yes
220366524,2023-08-22,,39,month,Yes
220407436,2023-08-22,2023-08-23,39,month,No
192182455,2023-08-23,,39,month,Yes
219439597,2023-08-23,,39,month,Yes
219576812,2023-08-23,,39,month,Yes
143111905,2023-08-23,,39,month,Yes
123297208,2023-08-23,,39,month,Yes
213194584,2023-08-23,,39,month,Yes
220455205,2023-08-23,,39,month,Yes
220425056,2023-08-23,,39,month,Yes
219685108,2023-08-23,,39,month,Yes
220531090,2023-08-24,,39,month,Yes
220510482,2023-08-24,,39,month,Yes
149856123,2023-08-24,,39,month,Yes
217506938,2023-08-24,,39,month,Yes
189403535,2023-08-24,,39,month,Yes
132318451,2023-08-24,2023-08-25,39,month,Yes
220495479,2023-08-24,2023-08-25,39,month,No
164903790,2023-08-25,,39,month,Yes
220371835,2023-08-25,,39,month,Yes
125932988,2023-08-25,,39,month,Yes
214924190,2023-08-25,,39,month,Yes
117300170,2023-08-25,,39,month,Yes
162913792,2023-08-25,,39,month,Yes
220551506,2023-08-25,,39,month,Yes
161187523,2023-08-25,,39,month,Yes
220562110,2023-08-25,2023-08-26,39,month,No
220589305,2023-08-26,,39,month,Yes
220496139,2023-08-26,,39,month,Yes
219211334,2023-08-26,,39,month,Yes
220582817,2023-08-26,,39,month,Yes
217513777,2023-08-26,2023-08-28,39,month,Yes
220576148,2023-08-26,2023-09-05,39,month,Yes
219294264,2023-08-27,,39,month,Yes
220617197,2023-08-27,,39,month,Yes
220227691,2023-08-27,,39,month,Yes
220672607,2023-08-28,,39,month,Yes
218608353,2023-08-28,,39,month,Yes
135128238,2023-08-28,,39,month,Yes
220285147,2023-08-28,,39,month,Yes
218645057,2023-08-28,,39,month,Yes
128199550,2023-08-28,2023-08-31,39,month,Yes
220747618,2023-08-29,,39,month,Yes
207386830,2023-08-29,,39,month,Yes
205109812,2023-08-29,,39,month,Yes
132318451,2023-08-29,,39,month,Yes
218596318,2023-08-29,,39,month,Yes
220699520,2023-08-29,,39,month,Yes
218307579,2023-08-29,,39,month,Yes
218514844,2023-08-30,,39,month,Yes
188622328,2023-08-30,,39,month,Yes
220790640,2023-08-30,,39,month,Yes
220675005,2023-08-30,,39,month,Yes
142757196,2023-08-30,,39,month,Yes
220411940,2023-08-30,,39,month,Yes
155613371,2023-08-30,,39,month,Yes
164548755,2023-08-30,,39,month,Yes
220546810,2023-08-30,,39,month,Yes
215202566,2023-08-30,2023-08-30,39,month,Yes
135092264,2023-08-31,,39,month,Yes
220854418,2023-08-31,,39,month,Yes
220851140,2023-08-31,,39,month,Yes
220843911,2023-08-31,,39,month,Yes
216137022,2023-08-31,,39,month,Yes
161151062,2023-08-31,,39,month,Yes
148085880,2023-08-31,,39,month,Yes
182061738,2023-09-01,,39,month,Yes
220860582,2023-09-01,,39,month,Yes
218315334,2023-09-01,,39,month,Yes
217246008,2023-09-01,,39,month,Yes
220835326,2023-09-01,,39,month,Yes
219470485,2023-09-01,,39,month,Yes
182153913,2023-09-02,,39,month,Yes
217223132,2023-09-02,,39,month,Yes
219643599,2023-09-02,,39,month,Yes
152851458,2023-09-02,,39,month,Yes
219657672,2023-09-02,,39,month,Yes
220973656,2023-09-03,,39,month,Yes
159717680,2023-09-03,,39,month,Yes
220420126,2023-09-03,,39,month,Yes
220965750,2023-09-03,,39,month,Yes
219065931,2023-09-03,,39,month,Yes
220707034,2023-09-03,,39,month,Yes
220875396,2023-09-03,,39,month,Yes
134054676,2023-09-03,2023-09-05,39,month,Yes
183702574,2023-09-03,2023-09-03,39,month,Yes
220997288,2023-09-04,,39,month,Yes
218617631,2023-09-04,,39,month,Yes
220952702,2023-09-04,,39,month,Yes
156460574,2023-09-04,,39,month,Yes
221012872,2023-09-04,,39,month,Yes
220845656,2023-09-04,,39,month,Yes
220989516,2023-09-04,,39,month,Yes
135317128,2023-09-04,,39,month,Yes
220984730,2023-09-04,,39,month,Yes
220984628,2023-09-04,,39,month,Yes
220989226,2023-09-04,,39,month,Yes
220988969,2023-09-04,,39,month,Yes
220988022,2023-09-04,,39,month,Yes
220984390,2023-09-04,,39,month,Yes
181480437,2023-09-04,,39,month,Yes
125219153,2023-09-05,,39,month,Yes
160833652,2023-09-05,,39,month,Yes
221073196,2023-09-05,,39,month,Yes
153733292,2023-09-05,,39,month,Yes
152692003,2023-09-05,,39,month,Yes
220528931,2023-09-05,,39,month,Yes
221052611,2023-09-05,,39,month,Yes
220665801,2023-09-05,,39,month,Yes
221028388,2023-09-05,,39,month,Yes
206284545,2023-09-05,,39,month,Yes
178531928,2023-09-05,,39,month,Yes
220994271,2023-09-05,,39,month,Yes
218720472,2023-09-05,,39,month,Yes
218900441,2023-09-06,,39,month,Yes
221123938,2023-09-06,,39,month,Yes
166750222,2023-09-06,,39,month,Yes
154783053,2023-09-06,,39,month,Yes
221100604,2023-09-06,,39,month,Yes
220703723,2023-09-06,,39,month,Yes
220815627,2023-09-06,,39,month,Yes
214764106,2023-09-06,,39,month,Yes
158763940,2023-09-07,,39,month,Yes
220065316,2023-09-07,,39,month,Yes
217662862,2023-09-07,,39,month,Yes
220328388,2023-09-07,,39,month,Yes
219521019,2023-09-07,,39,month,Yes
221145374,2023-09-07,,39,month,Yes
221130434,2023-09-07,,39,month,Yes
221189604,2023-09-08,,39,month,Yes
215174643,2023-09-08,,39,month,Yes
188354637,2023-09-08,,39,month,Yes
